name,city,country,iata,icao,latitude,longitude,continent
Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.4290008545,-83.4885025024,America
Landshut Airport,Landshut,Germany,\N,EDML,48.51166534423828,12.033332824707031,Europe
Itzehoe/Hungriger Wolf Airport,Itzehoe,Germany,\N,EDHF,53.99444580078125,9.578611373901367,Europe
Radom Airport,RADOM,Poland,RDO,EPRA,51.3891983032,21.213300705,Europe
Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT,33.6883010864,-112.083000183,America
Calgary / Springbank Airport,Calgary,Canada,\N,CYBW,51.103099823,-114.374000549,America
Golden Airport,Golden,Canada,\N,CYGE,51.299196,-116.982002,America
Revelstoke Airport,Revelstoke,Canada,YRV,CYRV,50.9667015076,-118.182998657,America
Republic Airport,Farmingdale,United States,FRG,KFRG,40.7288017273,-73.4133987427,America
Allstedt Airport,Allstedt,Germany,\N,EDBT,51.38055419921875,11.446666717529297,Europe
General Freire Airport,Curico,Chile,\N,SCIC,-34.96666717529297,-71.21639251708984,America
Peine-Eddesse Airport,Peine,Germany,\N,EDVP,52.402500152600005,10.228889465299998,Europe
South Texas Regional Airport at Hondo,Hondo,United States,\N,KHDO,29.35950088501,-99.176696777344,America
Zhongwei Shapotou Airport,Zhongwei,China,ZHY,ZLZW,37.573125,105.154454,Asia
McKinley National Park Airport,McKinley Park,United States,MCL,PAIN,63.7326011658,-148.910995483,America
Lake Hood Airport,Anchorage,United States,\N,PALH,61.186946,-149.965442,America
Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,66.814102172852,-150.64399719238,America
Khwai River Lodge Airport,Khwai River,Botswana,KHW,FBKR,-19.149999618530273,23.783000946044922,Africa
Spremberg-Welzow Airport,Welzow,Germany,\N,EDCY,51.575557708740234,14.136943817138672,Europe
Taichung Airport,Taichung,Taiwan,TXG,RCLG,24.18630027770996,120.65399932861328,Asia
Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,40.1749992371,-80.6463012695,America
Fitzgerald Municipal Airport,Fitzgerald,United States,\N,KFZG,31.683700561523438,-83.27050018310547,America
Ye Airport,Ye,Burma,XYE,VYYE,15.300000190734863,97.86699676513672,Asia
Isla San Felix Airport,Isla San Felix,Chile,\N,SCFX,-26.293899536132812,-80.09619903564453,America
Shaibah Airport,Shaybah,Saudi Arabia,\N,OESB,22.51449966430664,53.9640998840332,Asia
Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,OMDW,24.896356,55.161389,Asia
Aransas County Airport,Rockport,United States,RKP,KRKP,28.0867996216,-97.0446014404,America
Megève Airport,Verdun,France,MVV,LFHM,45.82080078125,6.652219772338867,Europe
Méribel Altiport,Ajaccio,France,MFX,LFKX,45.407003,6.577942,Europe
Baise Youjiang Airport,Baise,China,AEB,ZGBS,23.7206001282,106.959999084,Asia
Okaukuejo Airport,Okaukuejo,Namibia,OKF,FYOO,-19.149200439453125,15.91189956665039,Africa
Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,FYMO,-18.81279945373535,17.05940055847168,Africa
Rotenburg (Wümme) Airport,Rotenburg Wuemme,Germany,\N,EDXQ,53.128334045410156,9.348610877990723,Europe
Wipperfürth-Neye Airport,Wipperfuerth,Germany,\N,EDKN,51.124168395996094,7.373610973358154,Europe
Osnabrück-Atterheide Airport,Osnabrueck,Germany,\N,EDWO,52.286388,7.969722,Europe
Flugplatz Ballenstedt,Ballenstedt,Germany,\N,EDCB,51.745834,11.229722,Europe
Flugplatz Hartenholm,Hasenmoor,Germany,\N,EDHM,53.915001,10.035556,Europe
Ganderkesee Atlas Airfield,Ganderkesee,Germany,\N,EDWQ,53.03611,8.505556,Europe
Nienburg-Holzbalge Airport,Nienburg Weser,Germany,\N,EDXI,52.709720611572266,9.162500381469727,Europe
Damme Airfield,Damme,Germany,\N,EDWC,52.487499,8.185556,Europe
Borkenberge Airport,Duelmen,Germany,\N,EDLB,51.779998779299994,7.28805589676,Europe
Obermehler-Schlotheim Airport,Obermehler,Germany,\N,EDCO,51.26777648925781,10.634721755981445,Europe
Hodenhagen Airport,Hodenhagen,Germany,\N,EDVH,52.761865,9.61056,Europe
Grube Airport,Grube,Germany,\N,EDHB,54.24444580078125,11.0247220993042,Europe
Tønder Airport,Toender,Denmark,\N,EKTD,54.9296989440918,8.840570449829102,Europe
Celle-Arloh Airport,Celle,Germany,\N,EDVC,52.68722152709961,10.11138916015625,Europe
Uelzen Airport,Uelzen,Germany,\N,EDVU,52.9838905334,10.4650001526,Europe
Hamm-Lippewiesen Airport,Hamm,Germany,\N,EDLH,51.689720153808594,7.816111087799072,Europe
Lüsse Airport,Luesse,Germany,\N,EDOJ,52.141109466552734,12.664722442626953,Europe
Porta Westfalica Airport,Bad Oeynhausen,Germany,\N,EDVY,52.22083282470703,8.859167098999023,Europe
Brilon/Hochsauerlandkreis Airfield,Brilon,Germany,\N,EDKO,51.4025,8.641667,Europe
Hameln-Pyrmont Airport,Bad Pyrmont,Germany,\N,EDVW,51.96666717529297,9.291666984558105,Europe
Nordholz-Spieka Airfield,Cuxhaven,Germany,\N,EDXN,53.767223,8.643611,Europe
Köthen Airport,Koethen,Germany,KOQ,EDCK,51.7211112976,11.952777862500001,Europe
St. Michaelisdonn Airport,Sankt Michaelisdonn,Germany,\N,EDXM,53.978057861328125,9.144721984863281,Europe
Salzgitter-Drütte Airport,Salzgitter,Germany,\N,EDVS,52.15444564819336,10.426667213439941,Europe
Karlshöfen Airport,Karlshoefen,Germany,\N,EDWK,53.33277893066406,9.028332710266113,Europe
